game_id,game_title,system_requirements,game_rating,game_votes,fps_system_bench,game_short_desc
4817,Z: Steel Soldiers,-,10.0,2,0,"Z: Steel Soldiers (originally released simply as Steel Soldiers in North America) is a real-time strategy game released by the Bitmap Brothers on 15 June, 2001 for the Windows platform.[1] It is the sequel of their earlier game Z, and follows the same futuristic military science fiction storyline and battlefield gameplay. The graphics are enhanced from 2D to 3D."
4818,Little Inferno,"
OS: Win Xp 32 
Processor: Intel Pentium 4 1.8GHz / AMD Athlon XP 1700+ 

Graphics: AMD Radeon X600 Series or NVIDIA GeForce 210 

System Memory: 1 GB RAM


Storage: 1 GB Hard drive space

DirectX 9 Compatible Graphics Card
",6.0,1,"200+ 
FPS","Burn flaming logs, screaming robots, credit cards, batteries, exploding fish, unstable nuclear devices, and tiny galaxies. An adventure that takes place almost entirely in front of a fireplace – about looking up up up out of the chimney, and the cold world just on the other side of the wall.
The Tomorrow Corporation is a three-man indie developer team. Formed by World of Goo designer Kyle Gabler, Henry Hatsworth... designer Kyle Gray, and former EA developer, Allan Blomquist"
4819,Marvel Heroes,"
OS: Win 7 64 
Processor: Intel Core 2 Duo E7500 2.93GHz / AMD Phenom II X2 560 Black Edition 

Graphics: AMD Radeon HD 4850 or NVIDIA GeForce GTX 260 

System Memory: 4 GB RAM


Storage: 10 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Marvel Heroes (originally known as Marvel Universe Online and Marvel Universe) is a massively multiplayer online game currently under developement by Gazillion Entertainment, under ""Secret Identity Studios"" in San Mateo California. The MMORPG will be similar to its sister game Marvel Super Hero Squad Online. Characters such as Iron Man, Captain America, Deadpool and Wolverine will serve as characters that players can unlock in the game. The lead writer of the game is Brian Michael Bendis, who has written a number of major Marvel comics. The plot will revolve around the super villain Doctor Doom and various Marvel superheroes. An official release date of the game is currently unknown."
4820,Ultima Forever,-,0.0,0,0,"The first great Western RPG has been lovingly restored in Ultima Forever - return to the Ultima series in BioWare's new cross-platform action RPG. Accept the challenge from Lady British and save the land of Britannia. Play as the Fighter or the Mage and travel alone or with friends, restore virtue and become the Avatar!"
4821,Joint Operations: Escalation,-,10.0,1,0,"On November 17, 2004, Novalogic released an expansion pack, Joint Operations: Escalation. The expansion pack was not a stand alone release and required the original game be installed first prior to use. Escalation introduced new maps, weapons, and vehicles to the original game while focusing on an escalation of the conflict in Indonesia to the rest of Southeast Asia. Players had the option to use parachutes to jump out of helicopters or from elevated map locations."
4822,City of Heroes,-,8.0,4,0,"City of Heroes (CoH) is a massively multiplayer online role-playing game based on the superhero comic book genre, developed by Cryptic Studios and published by NCsoft. The game was launched in North America on April 27, 2004 and in Europe (by NCsoft Europe) on February 4, 2005 with English, German and French language servers. Twenty-three free major updates for City of Heroes have been released since its launch. The newest update, ""Where Shadows Lie"", was released on May 31, 2012."
4823,EverQuest: Omens of War,-,0.0,0,0,"EverQuest: Omens of War, often abbreviated as OOW or Omens, is the eighth expansion released for EverQuest, a massively multiplayer online role-playing game (MMORPG). The expansion focused on high-level content and introduced new folklore to the EverQuest universe, and was often humorously referred to as 'Omens of Warcraft' by the player base at the time"
4824,Bullet Witch,-,0.0,0,0,"It is a shooter video game for the Xbox 360 developed by Cavia The player takes control of a witch named Alicia Claus in the near future of 2013. Mankind is on the brink of destruction, having suffered major natural disasters and an invasion of demons. The protagonist Alicia utilizes a gun rod that has transformations such as shotgun, machine gun, and gatling gun. This weapon can also be used to cast spells."
4825,Dream Chronicles 2: The Eternal Maze,-,0.0,0,0,"Locked away within the Ancients' Place by Lilith, Fairy Queen of Dreams, Faye continues her quest to reunite with her beloved husband, Fidget. Navigate this stunning story world of intricate puzzles and magical landscapes as you unravel the secrets of your family's past in this alluring sequel. Dream Chronicles? 2 takes you deeper into the dream realm than ever before with over eighty engaging puzzles offering all-new challenges and longer game play."
4826,Dream Chronicles: The Chosen Child,-,0.0,0,0,"Unlock the secrets of the mysterious fairy realm in the third installment of the award-winning Dream Chronicles series, Dream Chronicles: The Chosen Child. Discover hidden clues and challenging puzzles as you join Faye on her quest to save her daughter from the clutches of Lilith and reveal the secret prophecy of The Chosen Child in this all-new hidden object adventure with unexpected twists."
4827,Dream Chronicles,-,0.0,0,0,"the lines between reality and fantasy no longer exist. Follow subtle clues to help Faye find her missing husband and escape the mysterious sleeping spell that has taken over the town of Wish. Stay sharp and focused and you may unravel this intriguing, dreamy mystery!"
4828,F1 Race Stars,"
OS: Win 7 64 
Processor: Intel Core 2 Quad Q6400 2.13GHz / AMD Phenom 9650 Quad-Core 

Graphics: AMD Radeon HD 5830 or NVIDIA GeForce GTX 550 Ti 

System Memory: 4 GB RAM


Storage: 5 GB Hard drive space

DirectX 11 Compatible Graphics Card
",0.0,0,"200+ 
FPS","F1 RACE STARS will take players on a world tour of iconic FORMULA ONE locations, including Monaco, Silverstone and the new Circuit of Americas in Austin, Texas, recreated as fantastical racing circuits built for speed and wheel-to-wheel competition. Friends and family can share the fun too; F1 RACE STARS will deliver 4-player split-screen racing and 12-player competition alongside an extensive career mode featuring a number of Championships."
4829,4x4 Evolution,-,0.0,0,0,"4x4 Evolution (also known as 4x4 EVO, codenamed Metal Crush 3) is a video game developed by Terminal Reality for the Windows, Macintosh, PlayStation 2 and Dreamcast platforms. It is one of the first console games to have cross-platform online play where Dreamcast, Macintosh and PC versions of the game appear online at the same time. The game can use maps created by users to download onto a hard drive, as well as a Dreamcast VMU. All versions of the game are similar in quality and gameplay, although the online systems feature a mode to customize the players' own truck and use it online. The game is still online-capable on all systems except for PlayStation 2."
4830,Monster Truck Madness,-,10.0,1,0,"Monster Truck Madness is a monster truck racing PC game developed by Terminal Reality and published by Microsoft, in 1996. During development it was referred to as Heavy Metal Truck or by the internal codename Metal Crush."
4831,Abomination: The Nemesis Project,-,0.0,0,0,"Abomination: The Nemesis Project (also known as just Abomination) is a real-time tactics[citation needed]/action computer game released in 1999. In the game, the player leads a team of eight genetically altered supersoldiers (marines) to defeat an infestation of a global genetic plague which slowly turns into a superorganism.Prior to release, Abomination was often referred to as the closest strategy fans would ever come to another X-COM. However, response to the game ranged from lukewarm to negative, with the game's A.I. being the most primary of grievances."
4832,Armageddon Riders,-,10.0,1,0,"Armageddon Riders is a fast-paced arcade racing game which will challenge the resilience of anyone's nerves. You play as a person who has survived a catastrophe of the Large Hadron Collider (LHC), while everyone else in the city has been transformed into bloodthirsty zombies. The only way to survive is to move on fast armored vehicles."
4833,Crime Life: Gang Wars,-,0.0,0,0,"Crime Life: Gang Wars is a video game released for the Microsoft Windows, PlayStation 2 and Xbox. The game is a fictionalized simulation of gang wars, with the game play focused on street fights involving many gang members at once. Weapons include baseball bats, lead pipes, hammers and guns. The game includes over 25 story-mode missions, as well as some free-play missions. Free roam is also available as in the popular Grand Theft Auto series. The areas are relatively small but can prove useful when trying to locate your fellow gang members. The game features harsh language and violence is definitely a staple of it. The game's music is all hip-hop, reflecting the urban and hip-hop atmosphere of the game. There are various methods of earning money, ranging from mugging to burglaries. The soundtrack of the game is provided by the hip-hop group D12, which also contributed the likenesses and voices for some of the game's key characters."
